"","region","Count","long","lat","group","order","subregion"
"101","Albania",0,19.5445308685303,42.491943359375,6,870,NA
"102","Albania",0,19.5974597930908,42.5654296875,6,871,NA
"103","Albania",0,19.6544933319092,42.6285667419434,6,872,NA
"104","Albania",0,19.7034187316895,42.64794921875,6,873,NA
"105","Albania",0,19.7278308868408,42.634521484375,6,874,NA
"106","Albania",0,19.74072265625,42.60693359375,6,875,NA
"107","Albania",0,19.7377910614014,42.525146484375,6,876,NA
"108","Albania",0,19.7544918060303,42.4969253540039,6,877,NA
"109","Albania",0,19.7882804870605,42.4761695861816,6,878,NA
"110","Albania",0,19.8597660064697,42.486328125,6,879,NA
"111","Albania",0,19.9390621185303,42.5066871643066,6,880,NA
"112","Albania",0,20.0457038879395,42.5499038696289,6,881,NA
"113","Albania",0,20.06396484375,42.5472679138184,6,882,NA
"114","Andorra",0,1.70605456829071,42.5033226013184,10,939,NA
"115","Andorra",0,1.67851531505585,42.4966773986816,10,940,NA
"116","Andorra",0,1.58642566204071,42.4559555053711,10,941,NA
"117","Andorra",0,1.53408193588257,42.4416999816895,10,942,NA
"118","Andorra",0,1.48623073101044,42.4344711303711,10,943,NA
"119","Andorra",0,1.44882810115814,42.4374504089355,10,944,NA
"120","Andorra",0,1.42812478542328,42.4613304138184,10,945,NA
"121","Andorra",0,1.43027341365814,42.4978485107422,10,946,NA
"122","Andorra",0,1.42197239398956,42.5308074951172,10,947,NA
"123","Andorra",0,1.41484367847443,42.5483856201172,10,948,NA
"124","Andorra",0,1.42832016944885,42.5958976745605,10,949,NA
"125","Andorra",0,1.45888686180115,42.6216773986816,10,950,NA
"126","Andorra",0,1.50136709213257,42.6427268981934,10,951,NA
"127","Andorra",0,1.56816422939301,42.635009765625,10,952,NA
"128","Andorra",0,1.70986306667328,42.6044425964355,10,953,NA
"129","Andorra",0,1.73945295810699,42.575927734375,10,954,NA
"130","Andorra",0,1.74023449420929,42.5567359924316,10,955,NA
"131","Andorra",0,1.71396493911743,42.525634765625,10,956,NA
"132","Andorra",0,1.70605456829071,42.5033226013184,10,957,NA
"133","Austria",128,16.953125,48.5988273620605,181,9108,NA
"134","Austria",128,16.9488277435303,48.5885772705078,181,9109,NA
"135","Austria",128,16.943359375,48.5509262084961,181,9110,NA
"136","Austria",128,16.9044933319092,48.5035171508789,181,9111,NA
"137","Austria",128,16.8626956939697,48.44140625,181,9112,NA
"138","Austria",128,16.8654289245605,48.3869132995605,181,9113,NA
"139","Austria",128,16.97265625,48.1980934143066,181,9114,NA
"140","Austria",128,17.06787109375,48.083251953125,181,9115,NA
"141","Austria",128,17.0859394073486,48.03955078125,181,9116,NA
"142","Austria",128,17.1473636627197,48.0059585571289,181,9117,NA
"143","Austria",128,17.0890636444092,47.963623046875,181,9118,NA
"144","Austria",128,17.0777339935303,47.90087890625,181,9119,NA
"145","Austria",128,17.0399398803711,47.8729476928711,181,9120,NA
"146","Austria",128,17.0300769805908,47.8371086120605,181,9121,NA
"147","Austria",128,17.0458984375,47.8045425415039,181,9122,NA
"148","Austria",128,17.0456066131592,47.7637672424316,181,9123,NA
"149","Austria",128,17.0666027069092,47.7075691223145,181,9124,NA
"150","Austria",128,16.9734363555908,47.6953125,181,9125,NA
"151","Austria",128,16.8626956939697,47.697265625,181,9126,NA
"152","Austria",128,16.8230457305908,47.6939964294434,181,9127,NA
"153","Austria",128,16.7859382629395,47.6786613464355,181,9128,NA
"154","Austria",128,16.74755859375,47.686279296875,181,9129,NA
"155","Austria",128,16.6474609375,47.739013671875,181,9130,NA
"156","Austria",128,16.5909175872803,47.7505340576172,181,9131,NA
"157","Austria",128,16.5509777069092,47.7473640441895,181,9132,NA
"158","Austria",128,16.5210933685303,47.7244606018066,181,9133,NA
"159","Austria",128,16.4696273803711,47.695068359375,181,9134,NA
"160","Austria",128,16.4212894439697,47.6744651794434,181,9135,NA
"161","Austria",128,16.43212890625,47.6562995910645,181,9136,NA
"162","Austria",128,16.6397457122803,47.60888671875,181,9137,NA
"163","Austria",128,16.6765632629395,47.5360374450684,181,9138,NA
"164","Austria",128,16.6366214752197,47.4766120910645,181,9139,NA
"165","Austria",128,16.623046875,47.4475593566895,181,9140,NA
"166","Austria",128,16.5744132995605,47.4246559143066,181,9141,NA
"167","Austria",128,16.5147457122803,47.404541015625,181,9142,NA
"168","Austria",128,16.44287109375,47.3995132446289,181,9143,NA
"169","Austria",128,16.4343738555908,47.367431640625,181,9144,NA
"170","Austria",128,16.4625988006592,47.2731437683105,181,9145,NA
"171","Austria",128,16.4397468566895,47.2527351379395,181,9146,NA
"172","Austria",128,16.4168949127197,47.2234344482422,181,9147,NA
"173","Austria",128,16.4383792877197,47.1459007263184,181,9148,NA
"174","Austria",128,16.4828128814697,47.140380859375,181,9149,NA
"175","Austria",128,16.49267578125,47.1226577758789,181,9150,NA
"176","Austria",128,16.4847660064697,47.0912590026855,181,9151,NA
"177","Austria",128,16.4769535064697,47.057861328125,181,9152,NA
"178","Austria",128,16.4612312316895,47.0224609375,181,9153,NA
"179","Austria",128,16.4534187316895,47.0067863464355,181,9154,NA
"180","Austria",128,16.4239253997803,46.9969711303711,181,9155,NA
"181","Austria",128,16.3318367004395,47.002197265625,181,9156,NA
"182","Austria",128,16.2525386810303,46.971923828125,181,9157,NA
"183","Austria",128,16.0930671691895,46.86328125,181,9158,NA
"184","Austria",128,16.0372066497803,46.8448257446289,181,9159,NA
"185","Austria",128,15.9768562316895,46.8013687133789,181,9160,NA
"186","Austria",128,15.98046875,46.7058563232422,181,9161,NA
"187","Austria",128,15.9722661972046,46.6972160339355,181,9162,NA
"188","Austria",128,15.9576168060303,46.6776351928711,181,9163,NA
"189","Austria",128,15.7668943405151,46.7112770080566,181,9164,NA
"190","Austria",128,15.7602529525757,46.7107429504395,181,9165,NA
"191","Austria",128,15.6326179504395,46.6984367370605,181,9166,NA
"192","Austria",128,15.5453128814697,46.6546401977539,181,9167,NA
"193","Austria",128,15.4392585754395,46.629638671875,181,9168,NA
"194","Austria",128,15.2169923782349,46.6429672241211,181,9169,NA
"195","Austria",128,15.0006837844849,46.6259765625,181,9170,NA
"196","Austria",128,14.9494142532349,46.6132354736328,181,9171,NA
"197","Austria",128,14.8932619094849,46.6059074401855,181,9172,NA
"198","Austria",128,14.8406248092651,46.5804710388184,181,9173,NA
"199","Austria",128,14.8105459213257,46.5445785522461,181,9174,NA
"200","Austria",128,14.7567377090454,46.4991226196289,181,9175,NA
"201","Austria",128,14.6801748275757,46.4634284973145,181,9176,NA
"202","Austria",128,14.5969734191895,46.4360809326172,181,9177,NA
"203","Austria",128,14.5771484375,46.4129371643066,181,9178,NA
"204","Austria",128,14.5498056411743,46.3997077941895,181,9179,NA
"205","Austria",128,14.5035152435303,46.4170417785645,181,9180,NA
"206","Austria",128,14.4659185409546,46.4161148071289,181,9181,NA
"207","Austria",128,14.4199209213257,46.4279327392578,181,9182,NA
"208","Austria",128,14.2672853469849,46.4407234191895,181,9183,NA
"209","Austria",128,14.0995121002197,46.4619140625,181,9184,NA
"210","Austria",128,14.0196285247803,46.482177734375,181,9185,NA
"211","Austria",128,13.9288082122803,46.4981918334961,181,9186,NA
"212","Austria",128,13.8313484191895,46.51123046875,181,9187,NA
"213","Austria",128,13.7439460754395,46.5143051147461,181,9188,NA
"214","Austria",128,13.6999998092651,46.520263671875,181,9189,NA
"215","Austria",128,13.4900398254395,46.5555648803711,181,9190,NA
"216","Austria",128,13.3515625,46.5579109191895,181,9191,NA
"217","Austria",128,13.1687498092651,46.5726547241211,181,9192,NA
"218","Austria",128,12.8055667877197,46.6258811950684,181,9193,NA
"219","Austria",128,12.6998052597046,46.6474609375,181,9194,NA
"220","Austria",128,12.5986318588257,46.6541023254395,181,9195,NA
"221","Austria",128,12.4791984558105,46.6725082397461,181,9196,NA
"222","Austria",128,12.3882808685303,46.70263671875,181,9197,NA
"223","Austria",128,12.330078125,46.7598114013672,181,9198,NA
"224","Austria",128,12.2679691314697,46.8358879089355,181,9199,NA
"225","Austria",128,12.1541013717651,46.9352531433105,181,9200,NA
"226","Austria",128,12.1307621002197,46.9847640991211,181,9201,NA
"227","Austria",128,12.16552734375,47.0281753540039,181,9202,NA
"228","Austria",128,12.2012701034546,47.0608863830566,181,9203,NA
"229","Austria",128,12.1971683502197,47.0750007629395,181,9204,NA
"230","Austria",128,12.16943359375,47.0821304321289,181,9205,NA
"231","Austria",128,11.9695310592651,47.0396957397461,181,9206,NA
"232","Austria",128,11.7756834030151,46.986083984375,181,9207,NA
"233","Austria",128,11.6994142532349,46.9846649169922,181,9208,NA
"234","Austria",128,11.62548828125,46.99658203125,181,9209,NA
"235","Austria",128,11.5275392532349,46.9974098205566,181,9210,NA
"236","Austria",128,11.4332027435303,46.9830589294434,181,9211,NA
"237","Austria",128,11.2444334030151,46.9756851196289,181,9212,NA
"238","Austria",128,11.1338863372803,46.9361839294434,181,9213,NA
"239","Austria",128,11.0634765625,46.859130859375,181,9214,NA
"240","Austria",128,11.0250978469849,46.7969741821289,181,9215,NA
"241","Austria",128,10.9932613372803,46.7770004272461,181,9216,NA
"242","Austria",128,10.9273443222046,46.7694816589355,181,9217,NA
"243","Austria",128,10.8289060592651,46.7752418518066,181,9218,NA
"244","Austria",128,10.759765625,46.7933120727539,181,9219,NA
"245","Austria",128,10.6892576217651,46.8463859558105,181,9220,NA
"246","Austria",128,10.5797853469849,46.8537101745605,181,9221,NA
"247","Austria",128,10.4793949127197,46.8551292419434,181,9222,NA
"248","Austria",128,10.4528331756592,46.8649406433105,181,9223,NA
"249","Austria",128,10.45458984375,46.8994140625,181,9224,NA
"250","Austria",128,10.4149417877197,46.9644050598145,181,9225,NA
"251","Austria",128,10.3494138717651,46.9847640991211,181,9226,NA
"252","Austria",128,10.1797857284546,46.8623542785645,181,9227,NA
"253","Austria",128,10.1334953308105,46.8515129089355,181,9228,NA
"254","Austria",128,9.99687480926514,46.8853530883789,181,9229,NA
"255","Austria",128,9.87773418426514,46.9376945495605,181,9230,NA
"256","Austria",128,9.86464881896973,46.9759750366211,181,9231,NA
"257","Austria",128,9.84531211853027,47.0073738098145,181,9232,NA
"258","Austria",128,9.74501895904541,47.037109375,181,9233,NA
"259","Austria",128,9.61992168426514,47.0574684143066,181,9234,NA
"260","Austria",128,9.58027362823486,47.057373046875,181,9235,NA
"261","Austria",128,9.595703125,47.0758285522461,181,9236,NA
"262","Austria",128,9.61054706573486,47.1071281433105,181,9237,NA
"263","Austria",128,9.60117244720459,47.132080078125,181,9238,NA
"264","Austria",128,9.57187461853027,47.1579093933105,181,9239,NA
"265","Austria",128,9.55576133728027,47.1854972839355,181,9240,NA
"266","Austria",128,9.55107402801514,47.2122535705566,181,9241,NA
"267","Austria",128,9.54218769073486,47.234130859375,181,9242,NA
"268","Austria",128,9.53681659698486,47.254638671875,181,9243,NA
"269","Austria",128,9.52753925323486,47.270751953125,181,9244,NA
"270","Austria",128,9.60908222198486,47.3917961120605,181,9245,NA
"271","Austria",128,9.62587833404541,47.467041015625,181,9246,NA
"272","Austria",128,9.55439472198486,47.5111351013184,181,9247,NA
"273","Austria",128,9.52402305603027,47.5242156982422,181,9248,NA
"274","Austria",128,9.54892539978027,47.5340309143066,181,9249,NA
"275","Austria",128,9.65058612823486,47.52587890625,181,9250,NA
"276","Austria",128,9.71513652801514,47.55078125,181,9251,NA
"277","Austria",128,9.74892520904541,47.5755348205566,181,9252,NA
"278","Austria",128,9.83915996551514,47.5522956848145,181,9253,NA
"279","Austria",128,9.97158145904541,47.5053215026855,181,9254,NA
"280","Austria",128,10.0340824127197,47.4735832214355,181,9255,NA
"281","Austria",128,10.0598640441895,47.4490699768066,181,9256,NA
"282","Austria",128,10.07421875,47.4285163879395,181,9257,NA
"283","Austria",128,10.0663089752197,47.3933563232422,181,9258,NA
"284","Austria",128,10.0964851379395,47.3795928955078,181,9259,NA
"285","Austria",128,10.1587886810303,47.374267578125,181,9260,NA
"286","Austria",128,10.2002935409546,47.3634262084961,181,9261,NA
"287","Austria",128,10.1857423782349,47.3171882629395,181,9262,NA
"288","Austria",128,10.1830081939697,47.27880859375,181,9263,NA
"289","Austria",128,10.2406244277954,47.2841339111328,181,9264,NA
"290","Austria",128,10.3127927780151,47.3134269714355,181,9265,NA
"291","Austria",128,10.369140625,47.3660659790039,181,9266,NA
"292","Austria",128,10.4039068222046,47.4169921875,181,9267,NA
"293","Austria",128,10.4303712844849,47.5410652160645,181,9268,NA
"294","Austria",128,10.439453125,47.5515632629395,181,9269,NA
"295","Austria",128,10.4828119277954,47.5417976379395,181,9270,NA
"296","Austria",128,10.65869140625,47.5472183227539,181,9271,NA
"297","Austria",128,10.7416009902954,47.5241203308105,181,9272,NA
"298","Austria",128,10.873046875,47.5202140808105,181,9273,NA
"299","Austria",128,10.87060546875,47.5007820129395,181,9274,NA
"300","Austria",128,10.8939447402954,47.470458984375,181,9275,NA
"301","Austria",128,10.9521484375,47.4267082214355,181,9276,NA
"302","Austria",128,10.9808588027954,47.3981437683105,181,9277,NA
"303","Austria",128,11.0419921875,47.3931159973145,181,9278,NA
"304","Austria",128,11.1360349655151,47.4088859558105,181,9279,NA
"305","Austria",128,11.1912107467651,47.4251976013184,181,9280,NA
"306","Austria",128,11.2119140625,47.4136238098145,181,9281,NA
"307","Austria",128,11.2979488372803,47.4249038696289,181,9282,NA
"308","Austria",128,11.3741207122803,47.4602508544922,181,9283,NA
"309","Austria",128,11.3929691314697,47.4871559143066,181,9284,NA
"310","Austria",128,11.4699220657349,47.506103515625,181,9285,NA
"311","Austria",128,11.5739250183105,47.5497550964355,181,9286,NA
"312","Austria",128,11.716796875,47.58349609375,181,9287,NA
"313","Austria",128,12.1856451034546,47.6195335388184,181,9288,NA
"314","Austria",128,12.2038087844849,47.646728515625,181,9289,NA
"315","Austria",128,12.1968755722046,47.7090835571289,181,9290,NA
"316","Austria",128,12.2092771530151,47.71826171875,181,9291,NA
"317","Austria",128,12.2683591842651,47.7027359008789,181,9292,NA
"318","Austria",128,12.3631839752197,47.6881828308105,181,9293,NA
"319","Austria",128,12.4357423782349,47.6661148071289,181,9294,NA
"320","Austria",128,12.48291015625,47.6373062133789,181,9295,NA
"321","Austria",128,12.5265626907349,47.6361351013184,181,9296,NA
"322","Austria",128,12.59423828125,47.6562995910645,181,9297,NA
"323","Austria",128,12.6858396530151,47.6693344116211,181,9298,NA
"324","Austria",128,12.7713861465454,47.639404296875,181,9299,NA
"325","Austria",128,12.7961912155151,47.6070289611816,181,9300,NA
"326","Austria",128,12.7811517715454,47.5904273986816,181,9301,NA
"327","Austria",128,12.7828121185303,47.5641593933105,181,9302,NA
"328","Austria",128,12.8093748092651,47.5421867370605,181,9303,NA
"329","Austria",128,12.87890625,47.5064468383789,181,9304,NA
"330","Austria",128,12.9680671691895,47.4756813049316,181,9305,NA
"331","Austria",128,13.0143547058105,47.4780769348145,181,9306,NA
"332","Austria",128,13.0315437316895,47.5080108642578,181,9307,NA
"333","Austria",128,13.0479488372803,47.5791473388672,181,9308,NA
"334","Austria",128,13.0541019439697,47.6551284790039,181,9309,NA
"335","Austria",128,13.0335931777954,47.69873046875,181,9310,NA
"336","Austria",128,12.9855470657349,47.7094230651855,181,9311,NA
"337","Austria",128,12.9281244277954,47.7128448486328,181,9312,NA
"338","Austria",128,12.8976564407349,47.7218742370605,181,9313,NA
"339","Austria",128,12.9083013534546,47.7458038330078,181,9314,NA
"340","Austria",128,12.9541988372803,47.8077621459961,181,9315,NA
"341","Austria",128,12.9535160064697,47.890625,181,9316,NA
"342","Austria",128,12.8499021530151,47.9848136901855,181,9317,NA
"343","Austria",128,12.7600584030151,48.0759773254395,181,9318,NA
"344","Austria",128,12.7603511810303,48.1069831848145,181,9319,NA
"345","Austria",128,12.8142576217651,48.1608390808105,181,9320,NA
"346","Austria",128,12.8974609375,48.2037124633789,181,9321,NA
"347","Austria",128,13.0821285247803,48.2750968933105,181,9322,NA
"348","Austria",128,13.1404294967651,48.2899436950684,181,9323,NA
"349","Austria",128,13.2152347564697,48.3019027709961,181,9324,NA
"350","Austria",128,13.3228521347046,48.3312492370605,181,9325,NA
"351","Austria",128,13.3746089935303,48.3613777160645,181,9326,NA
"352","Austria",128,13.4093751907349,48.3941421508789,181,9327,NA
"353","Austria",128,13.4598636627197,48.5645523071289,181,9328,NA
"354","Austria",128,13.4716796875,48.5718231201172,181,9329,NA
"355","Austria",128,13.4866209030151,48.5818328857422,181,9330,NA
"356","Austria",128,13.6751947402954,48.5230484008789,181,9331,NA
"357","Austria",128,13.6921873092651,48.5327644348145,181,9332,NA
"358","Austria",128,13.7239255905151,48.5423851013184,181,9333,NA
"359","Austria",128,13.7853507995605,48.5874519348145,181,9334,NA
"360","Austria",128,13.798828125,48.6216773986816,181,9335,NA
"361","Austria",128,13.7974615097046,48.6864242553711,181,9336,NA
"362","Austria",128,13.8029298782349,48.7475090026855,181,9337,NA
"363","Austria",128,13.8147459030151,48.7669410705566,181,9338,NA
"364","Austria",128,13.8431634902954,48.7598648071289,181,9339,NA
"365","Austria",128,13.92431640625,48.72802734375,181,9340,NA
"366","Austria",128,13.98876953125,48.6924324035645,181,9341,NA
"367","Austria",128,14.0491209030151,48.6024894714355,181,9342,NA
"368","Austria",128,14.1898431777954,48.5785675048828,181,9343,NA
"369","Austria",128,14.3675775527954,48.5762214660645,181,9344,NA
"370","Austria",128,14.4310541152954,48.6162567138672,181,9345,NA
"371","Austria",128,14.4886722564697,48.6255378723145,181,9346,NA
"372","Austria",128,14.5539054870605,48.6133270263672,181,9347,NA
"373","Austria",128,14.6913080215454,48.5992164611816,181,9348,NA
"374","Austria",128,14.7066402435303,48.6719245910645,181,9349,NA
"375","Austria",128,14.7859373092651,48.7473640441895,181,9350,NA
"376","Austria",128,14.8218746185303,48.7740211486816,181,9351,NA
"377","Austria",128,14.9225578308105,48.7713851928711,181,9352,NA
"378","Austria",128,14.9473638534546,48.8277359008789,181,9353,NA
"379","Austria",128,14.9721670150757,48.9839363098145,181,9354,NA
"380","Austria",128,14.9934568405151,49.0011215209961,181,9355,NA
"381","Austria",128,15.0667963027954,48.9978523254395,181,9356,NA
"382","Austria",128,15.1397457122803,48.9693336486816,181,9357,NA
"383","Austria",128,15.1617183685303,48.9462890625,181,9358,NA
"384","Austria",128,15.1996097564697,48.9481430053711,181,9359,NA
"385","Austria",128,15.2527341842651,48.9638671875,181,9360,NA
"386","Austria",128,15.3109378814697,48.9740257263184,181,9361,NA
"387","Austria",128,15.4029302597046,48.9573707580566,181,9362,NA
"388","Austria",128,15.5994148254395,48.8863754272461,181,9363,NA
"389","Austria",128,15.7007808685303,48.8604469299316,181,9364,NA
"390","Austria",128,15.7650394439697,48.8654289245605,181,9365,NA
"391","Austria",128,15.8251953125,48.8644523620605,181,9366,NA
"392","Austria",128,16.0572261810303,48.7547836303711,181,9367,NA
"393","Austria",128,16.2193355560303,48.7394027709961,181,9368,NA
"394","Austria",128,16.3672847747803,48.7389678955078,181,9369,NA
"395","Austria",128,16.4148426055908,48.7720680236816,181,9370,NA
"396","Austria",128,16.4779300689697,48.8000984191895,181,9371,NA
"397","Austria",128,16.5435543060303,48.7962417602539,181,9372,NA
"398","Austria",128,16.6009769439697,48.7818832397461,181,9373,NA
"399","Austria",128,16.7126960754395,48.7342300415039,181,9374,NA
"400","Austria",128,16.7644538879395,48.7220191955566,181,9375,NA
"401","Austria",128,16.8332023620605,48.7143058776855,181,9376,NA
"402","Austria",128,16.8836917877197,48.7037124633789,181,9377,NA
"403","Austria",128,16.9283199310303,48.6208992004395,181,9378,NA
"404","Austria",128,16.953125,48.5988273620605,181,9379,NA
"405","Belarus",0,28.14794921875,56.1429176330566,216,11323,NA
"406","Belarus",0,28.2842769622803,56.055908203125,216,11324,NA
"407","Belarus",0,28.3163070678711,56.0525398254395,216,11325,NA
"408","Belarus",0,28.39208984375,56.0867195129395,216,11326,NA
"409","Belarus",0,28.4070320129395,56.0890159606934,216,11327,NA
"410","Belarus",0,28.5639629364014,56.0919914245605,216,11328,NA
"411","Belarus",0,28.6369132995605,56.061767578125,216,11329,NA
"412","Belarus",0,28.6908206939697,56.0026359558105,216,11330,NA
"413","Belarus",0,28.7408218383789,55.9553718566895,216,11331,NA
"414","Belarus",0,28.7947254180908,55.9425773620605,216,11332,NA
"415","Belarus",0,28.9474620819092,56.0021018981934,216,11333,NA
"416","Belarus",0,29.0317401885986,56.0217781066895,216,11334,NA
"417","Belarus",0,29.08740234375,56.0211448669434,216,11335,NA
"418","Belarus",0,29.2830085754395,55.9678726196289,216,11336,NA
"419","Belarus",0,29.3750019073486,55.938720703125,216,11337,NA
"420","Belarus",0,29.3960933685303,55.9122047424316,216,11338,NA
"421","Belarus",0,29.3979511260986,55.8810577392578,216,11339,NA
"422","Belarus",0,29.3731422424316,55.834716796875,216,11340,NA
"423","Belarus",0,29.3534183502197,55.7843742370605,216,11341,NA
"424","Belarus",0,29.4129867553711,55.724853515625,216,11342,NA
"425","Belarus",0,29.4822254180908,55.6845703125,216,11343,NA
"426","Belarus",0,29.6300773620605,55.7511749267578,216,11344,NA
"427","Belarus",0,29.6845684051514,55.7697257995605,216,11345,NA
"428","Belarus",0,29.7441425323486,55.7704086303711,216,11346,NA
"429","Belarus",0,29.8239250183105,55.7951202392578,216,11347,NA
"430","Belarus",0,29.8816413879395,55.8323249816895,216,11348,NA
